iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
2,368331,388331,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.12,True
0,557340,557340,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.27,True
1,557340,567340,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.35,True
2,557340,577340,Introducing iPhone 15  WOW  Apple-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.05,False
0,11934,11934,subway-enc,False,subway-enc,0.1,True
1,11934,21934,subway-enc,False,subway-enc,0.11,True
2,11934,31934,subway-enc,False,subway-enc,0.1,True
0,807457,807457,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.05,True
1,807457,817457,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.18,True
2,807457,827457,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.07,True
0,150502,150502,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.09,True
1,150502,160502,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.08,True
2,150502,170502,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.12,True
0,362994,362994,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.13,True
1,362994,372994,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.21,False
2,362994,382994,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.12,True
0,132412,132412,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.2,True
1,132412,142412,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.09,True
2,132412,152412,juice_wrld,True,verizon-enc,0.12,True
0,755364,755364,saajna,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.08,True
1,755364,765364,saajna,True,verizon-enc,0.12,True
2,755364,775364,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.09,True
0,284409,284409,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.15,True
1,284409,294409,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.17,True
2,284409,304409,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.19,False
0,247109,247109,juice_wrld,True,subway-enc,0.08,True
1,247109,257109,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.05,True
2,247109,267109,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.05,True
0,168897,168897,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.08,True
1,168897,178897,juice_wrld,True,subway-enc,0.07,True
2,168897,188897,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.07,True
0,766750,766750,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.08,True
1,766750,776750,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.11,True
2,766750,786750,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.17,True
0,332260,332260,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.1,True
1,332260,342260,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.12,True
2,332260,352260,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.13,True
0,373131,373131,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.11,True
1,373131,383131,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.11,True
2,373131,393131,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.13,True
0,138105,138105,juice_wrld,True,Be Extraordinary Everyday With Myntra-enc,0.07,True
1,138105,148105,juice_wrld,True,No geometry box_ No problem for #SuperPapa!-enc,0.05,True
2,138105,158105,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.09,True
0,577993,577993,Introducing iPhone 15  WOW  Apple-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.06,False
1,577993,587993,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.12,True
2,577993,597993,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.11,True
0,275456,275456,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.1,True
1,275456,285456,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.15,True
2,275456,295456,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.18,True
0,377069,377069,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.11,True
1,377069,387069,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.12,True
2,377069,397069,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.13,False
0,142429,142429,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.08,True
1,142429,152429,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.09,True
2,142429,162429,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.08,True
0,619923,619923,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.11,True
1,619923,629923,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.1,False
2,619923,639923,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.17,False
0,118272,118272,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.08,True
1,118272,128272,juice_wrld,True,subway-enc,0.09,True
2,118272,138272,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.08,True
0,492203,492203,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Furlenco presents the Home Sapiens-enc,0.09,False
1,492203,502203,Furlenco presents the Home Sapiens-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.12,False
2,492203,512203,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.09,True
0,12331,12331,subway-enc,False,subway-enc,0.11,True
1,12331,22331,subway-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.22,False
2,12331,32331,subway-enc,False,subway-enc,0.11,True
0,383122,383122,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.11,True
1,383122,393122,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.12,True
2,383122,403122,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.11,True
0,178259,178259,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.06,True
1,178259,188259,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.07,True
2,178259,198259,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.2,True
0,743368,743368,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.21,True
1,743368,753368,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.13,True
2,743368,763368,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.1,True
