iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
0,349593,349593,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.04,True
1,349593,354593,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
2,349593,359593,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.05,True
3,349593,364593,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.05,True
4,349593,369593,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.07,True
5,349593,374593,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.04,True
0,175040,175040,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
1,175040,180040,juice_wrld,True,Be Extraordinary Everyday With Myntra-enc,0.02,True
2,175040,185040,juice_wrld,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
3,175040,190040,juice_wrld,True,verizon-enc,0.01,True
4,175040,195040,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
5,175040,200040,juice_wrld,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.02,True
0,54417,54417,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.04,True
1,54417,59417,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.02,True
2,54417,64417,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.06,True
3,54417,69417,juice_wrld,True,You can quickly pay with no PIN with UPI lite on PhonePe-enc,0.01,True
4,54417,74417,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
5,54417,79417,juice_wrld,True,subway-enc,0.03,True
0,511707,511707,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.13,True
1,511707,516707,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.08,True
2,511707,521707,Furlenco presents the Home Sapiens-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.08,False
3,511707,526707,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.07,True
4,511707,531707,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.07,True
5,511707,536707,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.08,True
0,464783,464783,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.17,False
1,464783,469783,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.06,True
2,464783,474783,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.07,True
3,464783,479783,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.03,True
4,464783,484783,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.12,True
5,464783,489783,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.08,True
0,628434,628434,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.06,True
1,628434,633434,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Urban Company  Salon at Home-enc,0.04,False
2,628434,638434,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.04,True
3,628434,643434,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.08,True
4,628434,648434,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.06,True
5,628434,653434,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.05,True
0,244653,244653,juice_wrld,True,subway-enc,0.02,True
1,244653,249653,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.03,True
2,244653,254653,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
3,244653,259653,juice_wrld,True,verizon-enc,0.02,True
4,244653,264653,juice_wrld,True,verizon-enc,0.02,True
5,244653,269653,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.01,True
0,801066,801066,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.03,True
1,801066,806066,saajna,True,Furlenco presents the Home Sapiens-enc,0.04,True
2,801066,811066,saajna,True,subway-enc,0.01,True
3,801066,816066,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.05,True
4,801066,821066,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.03,True
5,801066,826066,saajna,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
0,443256,443256,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
1,443256,448256,Manyavar-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,False
2,443256,453256,Manyavar-enc,False,Manyavar-enc,0.05,True
3,443256,458256,Manyavar-enc,False,Manyavar-enc,0.05,True
4,443256,463256,Manyavar-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.09,False
5,443256,468256,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.07,True
0,438934,438934,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.05,True
1,438934,443934,Manyavar-enc,False,No geometry box_ No problem for #SuperPapa!-enc,0.01,False
2,438934,448934,Manyavar-enc,False,Manyavar-enc,0.04,True
3,438934,453934,Manyavar-enc,False,Manyavar-enc,0.03,True
4,438934,458934,Manyavar-enc,False,Manyavar-enc,0.04,True
5,438934,463934,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.06,True
0,301544,301544,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.14,True
1,301544,306544,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.09,True
2,301544,311544,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.05,True
3,301544,316544,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.07,True
4,301544,321544,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.09,True
5,301544,326544,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.06,True
0,177337,177337,juice_wrld,True,Get out of awkward situations faster now that you can receive money from any app to PhonePe-enc,0.01,True
1,177337,182337,juice_wrld,True,subway-enc,0.02,True
2,177337,187337,juice_wrld,True,subway-enc,0.02,True
3,177337,192337,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
4,177337,197337,juice_wrld,True,Still watching Vlogs_ Switch to Voyaging with Ayushmann & Agoda Deals (Goa)  #SeeTheWorldForLess-enc,0.01,True
5,177337,202337,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
0,37597,37597,subway-enc,False,subway-enc,0.03,True
1,37597,42597,subway-enc,False,subway-enc,0.04,True
2,37597,47597,subway-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.06,False
3,37597,52597,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.02,True
4,37597,57597,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.04,True
5,37597,62597,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.05,True
0,197122,197122,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
1,197122,202122,juice_wrld,True,Get out of awkward situations faster now that you can receive money from any app to PhonePe-enc,0.01,True
2,197122,207122,juice_wrld,True,No geometry box_ No problem for #SuperPapa!-enc,0.02,True
3,197122,212122,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
4,197122,217122,juice_wrld,True,subway-enc,0.03,True
5,197122,222122,juice_wrld,True,verizon-enc,0.03,True
0,216888,216888,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.03,True
1,216888,221888,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
2,216888,226888,juice_wrld,True,verizon-enc,0.03,True
3,216888,231888,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.03,True
4,216888,236888,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.02,True
5,216888,241888,juice_wrld,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
0,505578,505578,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.09,True
1,505578,510578,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.04,True
2,505578,515578,Furlenco presents the Home Sapiens-enc,False,No geometry box_ No problem for #SuperPapa!-enc,0.01,False
3,505578,520578,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.05,True
4,505578,525578,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.04,True
5,505578,530578,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.04,True
0,294858,294858,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.06,True
1,294858,299858,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.08,True
2,294858,304858,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
3,294858,309858,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.06,True
4,294858,314858,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.1,True
5,294858,319858,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.06,True
0,297307,297307,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.09,True
1,297307,302307,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.08,True
2,297307,307307,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.05,True
3,297307,312307,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.06,True
4,297307,317307,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.1,True
5,297307,322307,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.07,True
0,842901,842901,saajna,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
1,842901,847901,saajna,True,Myntra x Kiara Advani (Flight)-enc,0.02,True
2,842901,852901,saajna,True,verizon-enc,0.03,True
3,842901,857901,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.05,False
4,842901,862901,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.05,False
5,842901,867901,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.03,False
0,694486,694486,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
1,694486,699486,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.04,True
2,694486,704486,saajna,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.02,True
3,694486,709486,saajna,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
4,694486,714486,saajna,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.02,True
5,694486,719486,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.04,True
0,25013,25013,subway-enc,False,subway-enc,0.04,True
1,25013,30013,subway-enc,False,subway-enc,0.06,True
2,25013,35013,subway-enc,False,subway-enc,0.09,True
3,25013,40013,subway-enc,False,subway-enc,0.06,True
4,25013,45013,subway-enc,False,subway-enc,0.05,True
5,25013,50013,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.03,True
0,455712,455712,Manyavar-enc,False,Manyavar-enc,0.06,True
1,455712,460712,Manyavar-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.05,False
2,455712,465712,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.23,False
3,455712,470712,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.02,True
4,455712,475712,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.15,True
5,455712,480712,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.08,True
0,92866,92866,juice_wrld,True,subway-enc,0.02,True
1,92866,97866,juice_wrld,True,subway-enc,0.03,True
2,92866,102866,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.03,True
3,92866,107866,juice_wrld,True,Urban Company  Salon at Home-enc,0.02,True
4,92866,112866,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
5,92866,117866,juice_wrld,True,Play it different  CRED-enc,0.02,True
0,215339,215339,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
1,215339,220339,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.04,True
2,215339,225339,juice_wrld,True,Be Extraordinary Everyday With Myntra-enc,0.02,True
3,215339,230339,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
4,215339,235339,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
5,215339,240339,juice_wrld,True,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.02,True
0,739120,739120,saajna,True,subway-enc,0.02,True
1,739120,744120,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
2,739120,749120,saajna,True,Spotify  Sabzi Mandi Sync-enc,0.02,True
3,739120,754120,saajna,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
4,739120,759120,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
5,739120,764120,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
0,87045,87045,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
1,87045,92045,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
2,87045,97045,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
3,87045,102045,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
4,87045,107045,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
5,87045,112045,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
0,856826,856826,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.03,True
1,856826,861826,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.03,False
2,856826,866826,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.04,True
3,856826,871826,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.03,False
4,856826,876826,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.03,False
5,856826,881826,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.04,True
0,849928,849928,saajna,True,Play it different  CRED-enc,0.02,True
1,849928,854928,saajna,True,Myntra x Kiara Advani (Flight)-enc,0.05,True
2,849928,859928,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.02,False
3,849928,864928,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.03,False
4,849928,869928,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.08,False
5,849928,874928,Myntra x Kiara Advani (Flight)-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.05,False
0,624411,624411,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
1,624411,629411,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.04,True
2,624411,634411,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.07,True
3,624411,639411,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.05,True
4,624411,644411,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.07,True
5,624411,649411,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.04,True
0,80221,80221,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.02,True
1,80221,85221,juice_wrld,True,Manyavar-enc,0.01,True
2,80221,90221,juice_wrld,True,No geometry box_ No problem for #SuperPapa!-enc,0.01,True
3,80221,95221,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.02,True
4,80221,100221,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
5,80221,105221,juice_wrld,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
0,579980,579980,Introducing iPhone 15  WOW  Apple-enc,False,Furlenco presents the Home Sapiens-enc,0.02,False
1,579980,584980,Introducing iPhone 15  WOW  Apple-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,False
2,579980,589980,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.08,True
3,579980,594980,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.07,True
4,579980,599980,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.07,True
5,579980,604980,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.05,True
0,181916,181916,juice_wrld,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.02,True
1,181916,186916,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
2,181916,191916,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.02,True
3,181916,196916,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.01,True
4,181916,201916,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
5,181916,206916,juice_wrld,True,subway-enc,0.02,True
0,189027,189027,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.01,True
1,189027,194027,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
2,189027,199027,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
3,189027,204027,juice_wrld,True,subway-enc,0.02,True
4,189027,209027,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.03,True
5,189027,214027,juice_wrld,True,Be Extraordinary Everyday With Myntra-enc,0.02,True
0,826397,826397,saajna,True,Furlenco presents the Home Sapiens-enc,0.02,True
1,826397,831397,saajna,True,subway-enc,0.02,True
2,826397,836397,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
3,826397,841397,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
4,826397,846397,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.03,True
5,826397,851397,saajna,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
0,474243,474243,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.1,True
1,474243,479243,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.07,True
2,474243,484243,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.13,True
3,474243,489243,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.06,True
4,474243,494243,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.03,True
5,474243,499243,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.04,True
0,348819,348819,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
1,348819,353819,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
2,348819,358819,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,False
3,348819,363819,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.06,False
4,348819,368819,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.09,True
5,348819,373819,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.05,True
0,775487,775487,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.03,True
1,775487,780487,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
2,775487,785487,saajna,True,verizon-enc,0.03,True
3,775487,790487,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.04,True
4,775487,795487,saajna,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
5,775487,800487,saajna,True,subway-enc,0.01,True
0,468370,468370,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.03,True
1,468370,473370,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.08,True
2,468370,478370,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.07,True
3,468370,483370,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.08,True
4,468370,488370,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.07,True
5,468370,493370,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.08,True
0,487293,487293,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.08,True
1,487293,492293,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.08,True
2,487293,497293,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.03,True
3,487293,502293,Furlenco presents the Home Sapiens-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.07,False
4,487293,507293,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.1,True
5,487293,512293,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.06,True
