iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
0,193087,193087,juice_wrld,True,Great for the good  ft. Rahul Dravid  CRED,0.02,True
1,193087,203087,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,True
2,193087,213087,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.07,True
0,281348,281348,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.11,False
1,281348,291348,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.14,False
2,281348,301348,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.11,False
0,815381,815381,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
1,815381,825381,saajna,True,subway,0.04,True
2,815381,835381,saajna,True,Furlenco presents the Home Sapiens,0.05,True
0,111596,111596,juice_wrld,True,Myntra x Kiara Advani (Flight),0.05,True
1,111596,121596,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
2,111596,131596,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
0,560998,560998,Introducing iPhone 15  WOW  Apple-enc,False,Myntra x Kiara Advani (Flight),0.05,False
1,560998,570998,Introducing iPhone 15  WOW  Apple-enc,False,verizon,0.07,False
2,560998,580998,Introducing iPhone 15  WOW  Apple-enc,False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.1,False
0,651305,651305,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.09,False
1,651305,661305,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED,0.07,False
2,651305,671305,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED,0.04,False
0,833343,833343,saajna,True,Furlenco presents the Home Sapiens,0.05,True
1,833343,843343,saajna,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.04,True
2,833343,853343,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.07,False
0,154756,154756,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
1,154756,164756,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
2,154756,174756,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.04,True
0,91636,91636,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.05,True
1,91636,101636,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.08,True
2,91636,111636,juice_wrld,True,verizon,0.05,True
0,567252,567252,Introducing iPhone 15  WOW  Apple-enc,False,Myntra x Kiara Advani (Flight),0.06,False
1,567252,577252,Introducing iPhone 15  WOW  Apple-enc,False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,False
2,567252,587252,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.11,False
0,549192,549192,Introducing iPhone 15  WOW  Apple-enc,False,verizon,0.07,False
1,549192,559192,Introducing iPhone 15  WOW  Apple-enc,False,Furlenco presents the Home Sapiens,0.05,False
2,549192,569192,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple,0.08,False
0,469019,469019,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.13,False
1,469019,479019,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.1,False
2,469019,489019,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.1,False
0,362673,362673,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.11,False
1,362673,372673,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
2,362673,382673,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.07,False
0,856071,856071,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.08,False
1,856071,866071,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
2,856071,876071,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.07,False
0,231298,231298,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.06,True
1,231298,241298,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.05,True
2,231298,251298,juice_wrld,True,Farmlite Millet Cookies to make you go Ohohoho!,0.03,True
0,433714,433714,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.08,False
1,433714,443714,Manyavar-enc,False,OnePlus 12 - Smooth Beyond Belief,0.11,False
2,433714,453714,Manyavar-enc,False,Furlenco presents the Home Sapiens,0.06,False
0,274897,274897,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.1,False
1,274897,284897,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.12,False
2,274897,294897,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.11,False
0,13994,13994,subway-enc,False,subway,0.09,False
1,13994,23994,subway-enc,False,subway,0.1,False
2,13994,33994,subway-enc,False,subway,0.09,False
0,522585,522585,Furlenco presents the Home Sapiens-enc,False,OnePlus 11R 5G Solar Red  Relive the Red Rush,0.05,False
1,522585,532585,Furlenco presents the Home Sapiens-enc,False,Introducing iPhone 15  WOW  Apple,0.09,False
2,522585,542585,Introducing iPhone 15  WOW  Apple-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.06,False
0,332401,332401,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.09,False
1,332401,342401,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
2,332401,352401,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
0,435185,435185,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.06,False
1,435185,445185,Manyavar-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,False
2,435185,455185,Manyavar-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.04,False
0,337966,337966,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
1,337966,347966,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.07,False
2,337966,357966,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
0,401839,401839,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.08,False
1,401839,411839,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.1,False
2,401839,421839,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.11,False
0,604479,604479,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
1,604479,614479,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.1,False
2,604479,624479,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.06,False
0,819278,819278,saajna,True,Urban Company  Salon at Home,0.04,True
1,819278,829278,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
2,819278,839278,saajna,True,Play it different  CRED,0.04,True
0,408662,408662,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.09,False
1,408662,418662,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.1,False
2,408662,428662,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.09,False
0,206963,206963,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
1,206963,216963,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.12,True
2,206963,226963,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.07,True
0,722647,722647,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.06,True
1,722647,732647,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,True
2,722647,742647,saajna,True,Urban Company  Salon at Home,0.04,True
0,698646,698646,saajna,True,Be Extraordinary Everyday With Myntra,0.03,True
1,698646,708646,saajna,True,Introducing iPhone 15  WOW  Apple,0.07,True
2,698646,718646,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.06,True
0,363919,363919,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.11,False
1,363919,373919,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.09,False
2,363919,383919,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.07,False
0,46565,46565,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED,0.04,False
1,46565,56565,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED,0.04,False
2,46565,66565,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED,0.03,True
0,547166,547166,Introducing iPhone 15  WOW  Apple-enc,False,Furlenco presents the Home Sapiens,0.07,False
1,547166,557166,Introducing iPhone 15  WOW  Apple-enc,False,Be Extraordinary Everyday With Myntra,0.05,False
2,547166,567166,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple,0.08,False
0,844692,844692,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
1,844692,854692,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.07,False
2,844692,864692,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.09,False
0,489506,489506,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.13,False
1,489506,499506,Furlenco presents the Home Sapiens-enc,False,subway,0.04,False
2,489506,509506,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens,0.07,False
0,857674,857674,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
1,857674,867674,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
2,857674,877674,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.06,False
0,40011,40011,subway-enc,False,subway,0.09,False
1,40011,50011,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED,0.04,False
2,40011,60011,Play it different  ft. Ravi Shastri  CRED-enc,False,OnePlus 12 - Smooth Beyond Belief,0.09,False
0,249616,249616,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED,0.04,True
1,249616,259616,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.02,True
2,249616,269616,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.04,False
0,138558,138558,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
1,138558,148558,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
2,138558,158558,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
0,703024,703024,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
1,703024,713024,saajna,True,Furlenco presents the Home Sapiens,0.05,True
2,703024,723024,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,True
0,378337,378337,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.07,False
1,378337,388337,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
2,378337,398337,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.12,False
0,539762,539762,Introducing iPhone 15  WOW  Apple-enc,False,Myntra x Kiara Advani (Flight),0.06,False
1,539762,549762,Introducing iPhone 15  WOW  Apple-enc,False,Be Extraordinary Everyday With Myntra,0.06,False
2,539762,559762,Introducing iPhone 15  WOW  Apple-enc,False,Furlenco presents the Home Sapiens,0.07,False
0,282719,282719,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.12,False
1,282719,292719,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.14,False
2,282719,302719,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.12,False
0,699721,699721,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.03,True
1,699721,709721,saajna,True,Great for the Good  ft. Neeraj Chopra  CRED,0.05,True
2,699721,719721,saajna,True,Urban Company  Salon at Home,0.04,True
0,488138,488138,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,OnePlus 12 - Smooth Beyond Belief,0.11,False
1,488138,498138,Furlenco presents the Home Sapiens-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,False
2,488138,508138,Furlenco presents the Home Sapiens-enc,False,OnePlus 11R 5G Solar Red  Relive the Red Rush,0.04,False
0,875753,875753,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.07,False
1,875753,885753,Myntra x Kiara Advani (Flight)-enc,False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.01,False
2,875753,895753,Myntra x Kiara Advani (Flight)-enc,False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.01,False
0,45845,45845,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED,0.04,False
1,45845,55845,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED,0.07,False
2,45845,65845,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED,0.02,True
0,724334,724334,saajna,True,Furlenco presents the Home Sapiens,0.05,True
1,724334,734334,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,True
2,724334,744334,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,True
0,864507,864507,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
1,864507,874507,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.07,False
2,864507,884507,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.03,False
0,813464,813464,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
1,813464,823464,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.03,True
2,813464,833464,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
0,700134,700134,saajna,True,Be Extraordinary Everyday With Myntra,0.03,True
1,700134,710134,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
2,700134,720134,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.06,True
0,738806,738806,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato,0.02,True
1,738806,748806,saajna,True,Furlenco presents the Home Sapiens,0.06,True
2,738806,758806,saajna,True,Great for the Good  ft. Neeraj Chopra  CRED,0.04,True
0,88768,88768,juice_wrld,True,verizon,0.05,True
1,88768,98768,juice_wrld,True,verizon,0.05,True
2,88768,108768,juice_wrld,True,Myntra x Kiara Advani (Flight),0.04,True
0,788993,788993,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.05,True
1,788993,798993,saajna,True,Urban Company  Salon at Home,0.05,True
2,788993,808993,saajna,True,Furlenco presents the Home Sapiens,0.05,True
0,103858,103858,juice_wrld,True,Furlenco presents the Home Sapiens,0.04,True
1,103858,113858,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED,0.04,True
2,103858,123858,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
0,84995,84995,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.03,True
1,84995,94995,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,True
2,84995,104995,juice_wrld,True,Furlenco presents the Home Sapiens,0.04,True
0,595129,595129,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.11,False
1,595129,605129,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.08,False
2,595129,615129,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.12,False
0,510970,510970,Furlenco presents the Home Sapiens-enc,False,OnePlus 12 - Smooth Beyond Belief,0.12,False
1,510970,520970,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens,0.07,False
2,510970,530970,Furlenco presents the Home Sapiens-enc,False,Be Extraordinary Everyday With Myntra,0.06,False
0,577944,577944,Introducing iPhone 15  WOW  Apple-enc,False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.06,False
1,577944,587944,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
2,577944,597944,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.12,False
0,89176,89176,juice_wrld,True,Be Extraordinary Everyday With Myntra,0.04,True
1,89176,99176,juice_wrld,True,Furlenco presents the Home Sapiens,0.04,True
2,89176,109176,juice_wrld,True,No geometry box_ No problem for #SuperPapa!,0.02,True
0,101954,101954,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.04,True
1,101954,111954,juice_wrld,True,Be Extraordinary Everyday With Myntra,0.04,True
2,101954,121954,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
0,33688,33688,subway-enc,False,subway,0.12,False
1,33688,43688,Play it different  ft. Ravi Shastri  CRED-enc,False,subway,0.05,False
2,33688,53688,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED,0.05,False
0,261279,261279,juice_wrld,True,verizon,0.02,True
1,261279,271279,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.07,False
2,261279,281279,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.1,False
0,854470,854470,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
1,854470,864470,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.08,False
2,854470,874470,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.06,False
0,282806,282806,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.12,False
1,282806,292806,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.12,False
2,282806,302806,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.12,False
0,847030,847030,saajna,True,Be Extraordinary Everyday With Myntra,0.04,True
1,847030,857030,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
2,847030,867030,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.08,False
0,565188,565188,Introducing iPhone 15  WOW  Apple-enc,False,OnePlus 12 - Smooth Beyond Belief,0.12,False
1,565188,575188,Introducing iPhone 15  WOW  Apple-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.03,False
2,565188,585188,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
0,132963,132963,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
1,132963,142963,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
2,132963,152963,juice_wrld,True,Urban Company  Salon at Home,0.04,True
0,391609,391609,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.09,False
1,391609,401609,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.09,False
2,391609,411609,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.1,False
0,211333,211333,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
1,211333,221333,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.05,True
2,211333,231333,juice_wrld,True,No geometry box_ No problem for #SuperPapa!,0.02,True
0,12250,12250,subway-enc,False,subway,0.08,False
1,12250,22250,subway-enc,False,subway,0.08,False
2,12250,32250,subway-enc,False,subway,0.11,False
0,257174,257174,juice_wrld,True,verizon,0.02,True
1,257174,267174,juice_wrld,True,verizon,0.02,True
2,257174,277174,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.12,False
0,393091,393091,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.1,False
1,393091,403091,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.1,False
2,393091,413091,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.09,False
0,18994,18994,subway-enc,False,subway,0.07,False
1,18994,28994,subway-enc,False,subway,0.11,False
2,18994,38994,subway-enc,False,subway,0.09,False
0,624011,624011,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,verizon,0.07,False
1,624011,634011,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.08,False
2,624011,644011,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.13,False
0,589733,589733,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.1,False
1,589733,599733,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.11,False
2,589733,609733,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.08,False
0,586923,586923,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
1,586923,596923,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.11,False
2,586923,606923,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.07,False
